time,direction,impulse,follow,price,fwd_5m,fwd_10m,fwd_5m_price,fwd_5m_time,fwd_5m_status,fwd_10m_price,fwd_10m_time,fwd_10m_status
2026-03-04 15:18:00,bearish,1.156,0.75,685.99,-0.4300000000000636,0.0499999999999545,685.56,2026-03-04 15:21:00,filled,686.04,2026-03-04 15:27:00,filled
2026-03-04 15:21:00,bearish,1.366,1.0,685.56,0.3800000000001091,0.6700000000000728,685.94,2026-03-04 15:25:00,filled,686.23,2026-03-04 15:29:00,filled
2026-03-04 15:23:00,bearish,1.477,0.75,685.7,0.3399999999999181,0.4499999999999318,686.04,2026-03-04 15:27:00,filled,686.15,2026-03-04 15:31:00,filled
2026-03-04 15:25:00,bullish,1.647,0.75,685.94,0.2899999999999636,0.1499999999999772,686.23,2026-03-04 15:29:00,filled,686.09,2026-03-04 15:33:00,filled
2026-03-04 15:27:00,bullish,1.036,1.0,686.04,0.1100000000000136,0.0400000000000773,686.15,2026-03-04 15:31:00,filled,686.08,2026-03-04 15:35:00,filled
2026-03-04 15:29:00,bullish,1.149,1.0,686.23,-0.1399999999999863,0.0399999999999636,686.09,2026-03-04 15:33:00,filled,686.27,2026-03-04 15:37:00,filled
2026-03-04 15:31:00,bullish,1.146,0.5,686.15,-0.0699999999999363,0.0199999999999818,686.08,2026-03-04 15:35:00,filled,686.17,2026-03-04 15:39:00,filled
2026-03-04 15:33:00,bearish,1.017,0.5,686.09,0.1799999999999499,0.2400000000000091,686.27,2026-03-04 15:37:00,filled,686.33,2026-03-04 15:41:00,filled
2026-03-04 15:35:00,bearish,0.929,0.5,686.08,0.0899999999999181,0.4199999999999591,686.17,2026-03-04 15:39:00,filled,686.5,2026-03-04 15:43:00,filled
2026-03-04 15:37:00,bullish,0.822,0.75,686.27,0.0600000000000591,0.3100000000000591,686.33,2026-03-04 15:41:00,filled,686.58,2026-03-04 15:45:00,filled
2026-03-04 15:39:00,bullish,0.879,0.75,686.17,0.3300000000000409,0.1900000000000545,686.5,2026-03-04 15:43:00,filled,686.36,2026-03-04 15:47:00,filled
2026-03-04 15:41:00,bullish,1.024,0.75,686.33,0.25,-0.0099999999999909,686.58,2026-03-04 15:45:00,filled,686.32,2026-03-04 15:49:00,filled
2026-03-04 15:43:00,bullish,0.915,1.0,686.5,-0.1399999999999863,-0.8899999999999864,686.36,2026-03-04 15:47:00,filled,685.61,2026-03-04 15:51:00,filled
2026-03-04 15:45:00,bullish,0.864,1.0,686.58,-0.2599999999999909,-0.8500000000000227,686.32,2026-03-04 15:49:00,filled,685.73,2026-03-04 15:53:00,filled
2026-03-04 15:47:00,bearish,0.919,0.25,686.36,-0.75,-0.4300000000000636,685.61,2026-03-04 15:51:00,filled,685.93,2026-03-04 15:55:00,filled
2026-03-04 15:49:00,bearish,0.873,0.5,686.32,-0.5900000000000318,-0.5,685.73,2026-03-04 15:53:00,filled,685.82,2026-03-04 15:57:00,filled
2026-03-04 15:51:00,bearish,1.576,0.5,685.61,0.3199999999999363,0.05499999999994998,685.93,2026-03-04 15:55:00,filled,685.665,2026-03-04 15:58:00,estimated_last
2026-03-04 15:53:00,bearish,1.768,0.25,685.73,0.0900000000000318,-0.06500000000005457,685.82,2026-03-04 15:57:00,filled,685.665,2026-03-04 15:58:00,estimated_last
2026-03-04 15:55:00,bullish,1.217,0.5,685.93,-0.2649999999999863,-0.26499999999998636,685.665,2026-03-04 15:58:00,filled,685.665,2026-03-04 15:58:00,estimated_last
2026-03-04 15:57:00,bullish,1.293,0.25,685.82,-0.1550000000000864,-0.1550000000000864,685.665,2026-03-04 15:58:00,estimated_last,685.665,2026-03-04 15:58:00,estimated_last
2026-03-04 15:58:00,bearish,1.256,1.0,685.665,0.0,0.0,685.665,2026-03-04 15:58:00,estimated_last,685.665,2026-03-04 15:58:00,estimated_last
2026-03-05 09:31:00,bearish,1.523,0.75,682.91,1.4500000000000457,0.7699999999999818,684.36,2026-03-05 09:35:00,filled,683.68,2026-03-05 09:39:00,filled
2026-03-05 09:33:00,bearish,2.01,0.25,683.79,0.1800000000000636,-0.599999999999909,683.97,2026-03-05 09:37:00,filled,683.19,2026-03-05 09:41:00,filled
2026-03-05 09:35:00,bullish,1.859,1.0,684.36,-0.6800000000000637,-1.7699999999999818,683.68,2026-03-05 09:39:00,filled,682.59,2026-03-05 09:43:00,filled
2026-03-05 09:37:00,bullish,1.715,0.5,683.97,-0.7799999999999727,-1.660000000000082,683.19,2026-03-05 09:41:00,filled,682.31,2026-03-05 09:45:00,filled
2026-03-05 09:39:00,bearish,1.772,0.75,683.68,-1.089999999999918,-0.4599999999999227,682.59,2026-03-05 09:43:00,filled,683.22,2026-03-05 09:47:00,filled
2026-03-05 09:41:00,bearish,1.708,0.5,683.19,-0.8800000000001091,-0.3700000000000045,682.31,2026-03-05 09:45:00,filled,682.82,2026-03-05 09:49:00,filled
2026-03-05 09:43:00,bearish,1.844,0.75,682.59,0.6299999999999955,1.17999999999995,683.22,2026-03-05 09:47:00,filled,683.77,2026-03-05 09:51:00,filled
2026-03-05 09:45:00,bearish,1.322,0.75,682.31,0.5100000000001046,1.32000000000005,682.82,2026-03-05 09:49:00,filled,683.63,2026-03-05 09:53:00,filled
2026-03-05 09:47:00,bullish,1.184,0.75,683.22,0.5499999999999545,0.6000000000000227,683.77,2026-03-05 09:51:00,filled,683.82,2026-03-05 09:55:00,filled
2026-03-05 09:49:00,bullish,1.418,0.75,682.82,0.8099999999999454,1.7199999999999136,683.63,2026-03-05 09:53:00,filled,684.54,2026-03-05 09:57:00,filled
2026-03-05 09:51:00,bullish,1.663,0.75,683.77,0.0500000000000682,1.2699999999999818,683.82,2026-03-05 09:55:00,filled,685.04,2026-03-05 09:59:00,filled
2026-03-05 09:53:00,bullish,1.325,0.75,683.63,0.9099999999999682,1.2699999999999818,684.54,2026-03-05 09:57:00,filled,684.9,2026-03-05 10:01:00,filled
2026-03-05 09:55:00,bullish,0.786,0.5,683.82,1.2199999999999136,0.6299999999999955,685.04,2026-03-05 09:59:00,filled,684.45,2026-03-05 10:03:00,filled
2026-03-05 09:57:00,bullish,0.785,0.75,684.54,0.3600000000000136,-0.5199999999999818,684.9,2026-03-05 10:01:00,filled,684.02,2026-03-05 10:05:00,filled
2026-03-05 09:59:00,bullish,0.732,1.0,685.04,-0.5899999999999181,-1.669999999999959,684.45,2026-03-05 10:03:00,filled,683.37,2026-03-05 10:07:00,filled
2026-03-05 10:01:00,bullish,0.926,0.75,684.9,-0.8799999999999955,-1.3799999999999957,684.02,2026-03-05 10:05:00,filled,683.52,2026-03-05 10:09:00,filled
2026-03-05 10:03:00,bearish,0.886,0.5,684.45,-1.080000000000041,-1.330000000000041,683.37,2026-03-05 10:07:00,filled,683.12,2026-03-05 10:11:00,filled
2026-03-05 10:05:00,bearish,0.918,0.75,684.02,-0.5,0.1100000000000136,683.52,2026-03-05 10:09:00,filled,684.13,2026-03-05 10:13:00,filled
2026-03-05 10:07:00,bearish,1.048,1.0,683.37,-0.25,0.7899999999999636,683.12,2026-03-05 10:11:00,filled,684.16,2026-03-05 10:15:00,filled
2026-03-05 10:09:00,bearish,1.079,0.75,683.52,0.6100000000000136,-0.1899999999999408,684.13,2026-03-05 10:13:00,filled,683.33,2026-03-05 10:17:00,filled
2026-03-05 10:11:00,bearish,1.341,0.5,683.12,1.0399999999999636,-0.2100000000000363,684.16,2026-03-05 10:15:00,filled,682.91,2026-03-05 10:19:00,filled
2026-03-05 10:13:00,bullish,1.155,0.75,684.13,-0.7999999999999545,-1.759999999999991,683.33,2026-03-05 10:17:00,filled,682.37,2026-03-05 10:21:00,filled
2026-03-05 10:15:00,bullish,0.919,0.75,684.16,-1.25,-2.3600000000000136,682.91,2026-03-05 10:19:00,filled,681.8,2026-03-05 10:23:00,filled
2026-03-05 10:17:00,bearish,0.904,0.75,683.33,-0.9600000000000364,-2.200000000000045,682.37,2026-03-05 10:21:00,filled,681.13,2026-03-05 10:25:00,filled
2026-03-05 10:19:00,bearish,0.869,1.0,682.91,-1.1100000000000136,-2.039999999999964,681.8,2026-03-05 10:23:00,filled,680.87,2026-03-05 10:27:00,filled
2026-03-05 10:21:00,bearish,0.747,1.0,682.37,-1.240000000000009,-1.5900000000000318,681.13,2026-03-05 10:25:00,filled,680.78,2026-03-05 10:29:00,filled
2026-03-05 10:23:00,bearish,0.864,1.0,681.8,-0.92999999999995,-2.289999999999964,680.87,2026-03-05 10:27:00,filled,679.51,2026-03-05 10:31:00,filled
2026-03-05 10:25:00,bearish,0.949,0.75,681.13,-0.3500000000000227,-0.8999999999999773,680.78,2026-03-05 10:29:00,filled,680.23,2026-03-05 10:33:00,filled
2026-03-05 10:27:00,bearish,0.91,0.75,680.87,-1.3600000000000136,-0.8650000000000091,679.51,2026-03-05 10:31:00,filled,680.005,2026-03-05 10:35:00,filled
2026-03-05 10:29:00,bearish,0.929,0.75,680.78,-0.5499999999999545,-0.2400000000000091,680.23,2026-03-05 10:33:00,filled,680.54,2026-03-05 10:37:00,filled
2026-03-05 10:31:00,bearish,1.335,0.75,679.51,0.4950000000000045,1.6100000000000136,680.005,2026-03-05 10:35:00,filled,681.12,2026-03-05 10:39:00,filled
2026-03-05 10:33:00,bearish,1.381,0.5,680.23,0.3099999999999454,1.1200000000000043,680.54,2026-03-05 10:37:00,filled,681.35,2026-03-05 10:41:00,filled
2026-03-05 10:35:00,bullish,0.899,0.5,680.005,1.115000000000009,0.9750000000000228,681.12,2026-03-05 10:39:00,filled,680.98,2026-03-05 10:43:00,filled
2026-03-05 10:37:00,bullish,1.018,0.5,680.54,0.8100000000000591,0.9250000000000682,681.35,2026-03-05 10:41:00,filled,681.465,2026-03-05 10:45:00,filled
2026-03-05 10:39:00,bullish,0.968,1.0,681.12,-0.1399999999999863,0.6699999999999591,680.98,2026-03-05 10:43:00,filled,681.79,2026-03-05 10:47:00,filled
2026-03-05 10:41:00,bullish,0.897,0.75,681.35,0.1150000000000091,-0.0950000000000272,681.465,2026-03-05 10:45:00,filled,681.255,2026-03-05 10:49:00,filled
2026-03-05 10:43:00,bearish,0.817,0.5,680.98,0.8099999999999454,1.2100000000000364,681.79,2026-03-05 10:47:00,filled,682.19,2026-03-05 10:51:00,filled
2026-03-05 10:45:00,bullish,0.766,0.75,681.465,-0.2100000000000363,0.8349999999999227,681.255,2026-03-05 10:49:00,filled,682.3,2026-03-05 10:53:00,filled
2026-03-05 10:47:00,bullish,0.886,0.75,681.79,0.4000000000000909,0.2599999999999909,682.19,2026-03-05 10:51:00,filled,682.05,2026-03-05 10:55:00,filled
2026-03-05 10:49:00,bearish,0.878,0.75,681.255,1.044999999999959,0.3999999999999772,682.3,2026-03-05 10:53:00,filled,681.655,2026-03-05 10:57:00,filled
2026-03-05 10:51:00,bullish,1.002,0.5,682.19,-0.1400000000001,-0.2000000000000454,682.05,2026-03-05 10:55:00,filled,681.99,2026-03-05 10:59:00,filled
2026-03-05 10:53:00,bullish,0.991,0.75,682.3,-0.6449999999999818,-0.4199999999999591,681.655,2026-03-05 10:57:00,filled,681.88,2026-03-05 11:01:00,filled
2026-03-05 10:55:00,bearish,0.726,0.75,682.05,-0.0599999999999454,-0.8599999999999,681.99,2026-03-05 10:59:00,filled,681.19,2026-03-05 11:03:00,filled
2026-03-05 10:57:00,bearish,0.931,0.75,681.655,0.2250000000000227,-0.7949999999999591,681.88,2026-03-05 11:01:00,filled,680.86,2026-03-05 11:05:00,filled
2026-03-05 10:59:00,bearish,0.826,0.5,681.99,-0.7999999999999545,-1.5199999999999818,681.19,2026-03-05 11:03:00,filled,680.47,2026-03-05 11:07:00,filled
2026-03-05 11:01:00,bullish,0.823,0.5,681.88,-1.0199999999999818,-1.7350000000000136,680.86,2026-03-05 11:05:00,filled,680.145,2026-03-05 11:09:00,filled
2026-03-05 11:03:00,bearish,1.033,0.75,681.19,-0.7200000000000273,-1.7900000000000773,680.47,2026-03-05 11:07:00,filled,679.4,2026-03-05 11:11:00,filled
2026-03-05 11:05:00,bearish,1.068,0.75,680.86,-0.7150000000000318,-0.6000000000000227,680.145,2026-03-05 11:09:00,filled,680.26,2026-03-05 11:13:00,filled
2026-03-05 11:07:00,bearish,0.739,0.75,680.47,-1.07000000000005,-0.9600000000000364,679.4,2026-03-05 11:11:00,filled,679.51,2026-03-05 11:15:00,filled
2026-03-05 11:09:00,bearish,0.603,1.0,680.145,0.1150000000000091,-0.8949999999999818,680.26,2026-03-05 11:13:00,filled,679.25,2026-03-05 11:17:00,filled
2026-03-05 11:11:00,bearish,0.815,1.0,679.4,0.1100000000000136,-0.2649999999999863,679.51,2026-03-05 11:15:00,filled,679.135,2026-03-05 11:19:00,filled
2026-03-05 11:13:00,bullish,1.235,0.25,680.26,-1.009999999999991,-0.7300000000000182,679.25,2026-03-05 11:17:00,filled,679.53,2026-03-05 11:21:00,filled
2026-03-05 11:15:00,bullish,1.521,0.25,679.51,-0.375,0.0,679.135,2026-03-05 11:19:00,filled,679.51,2026-03-05 11:23:00,filled
2026-03-05 11:17:00,bearish,1.471,1.0,679.25,0.2799999999999727,0.7000000000000455,679.53,2026-03-05 11:21:00,filled,679.95,2026-03-05 11:25:00,filled
2026-03-05 11:19:00,bearish,1.207,0.75,679.135,0.375,0.7999999999999545,679.51,2026-03-05 11:23:00,filled,679.935,2026-03-05 11:27:00,filled
2026-03-05 11:21:00,bullish,1.05,0.75,679.53,0.4200000000000727,0.0,679.95,2026-03-05 11:25:00,filled,679.53,2026-03-05 11:29:00,filled
2026-03-05 11:23:00,bullish,1.293,0.75,679.51,0.4249999999999545,0.9400000000000546,679.935,2026-03-05 11:27:00,filled,680.45,2026-03-05 11:31:00,filled
2026-03-05 11:25:00,bullish,1.38,0.75,679.95,-0.4200000000000727,0.5699999999999363,679.53,2026-03-05 11:29:00,filled,680.52,2026-03-05 11:33:00,filled
2026-03-05 11:27:00,bullish,1.101,0.75,679.935,0.5150000000001,0.1850000000000591,680.45,2026-03-05 11:31:00,filled,680.12,2026-03-05 11:35:00,filled
2026-03-05 11:29:00,bearish,0.741,0.75,679.53,0.9900000000000092,0.8700000000000045,680.52,2026-03-05 11:33:00,filled,680.4,2026-03-05 11:37:00,filled
2026-03-05 11:31:00,bullish,0.858,0.5,680.45,-0.3300000000000409,0.0699999999999363,680.12,2026-03-05 11:35:00,filled,680.52,2026-03-05 11:39:00,filled
2026-03-05 11:33:00,bullish,0.758,0.75,680.52,-0.1200000000000045,-0.3099999999999454,680.4,2026-03-05 11:37:00,filled,680.21,2026-03-05 11:41:00,filled
2026-03-05 11:35:00,bearish,0.839,0.75,680.12,0.3999999999999772,0.0199999999999818,680.52,2026-03-05 11:39:00,filled,680.14,2026-03-05 11:43:00,filled
2026-03-05 11:37:00,bearish,0.776,0.5,680.4,-0.1899999999999408,0.5199999999999818,680.21,2026-03-05 11:41:00,filled,680.92,2026-03-05 11:45:00,filled
2026-03-05 11:39:00,bullish,0.802,0.75,680.52,-0.3799999999999954,0.5500000000000682,680.14,2026-03-05 11:43:00,filled,681.07,2026-03-05 11:47:00,filled
2026-03-05 11:41:00,bearish,1.023,0.5,680.21,0.7099999999999227,0.5099999999999909,680.92,2026-03-05 11:45:00,filled,680.72,2026-03-05 11:49:00,filled
2026-03-05 11:43:00,bearish,1.078,0.5,680.14,0.9300000000000636,0.1850000000000591,681.07,2026-03-05 11:47:00,filled,680.325,2026-03-05 11:51:00,filled
2026-03-05 11:45:00,bullish,1.0,0.75,680.92,-0.1999999999999318,-0.375,680.72,2026-03-05 11:49:00,filled,680.545,2026-03-05 11:53:00,filled
2026-03-05 11:47:00,bullish,0.78,0.75,681.07,-0.7450000000000045,0.0299999999999727,680.325,2026-03-05 11:51:00,filled,681.1,2026-03-05 11:55:00,filled
2026-03-05 11:49:00,bearish,0.924,0.75,680.72,-0.1750000000000682,0.4800000000000182,680.545,2026-03-05 11:53:00,filled,681.2,2026-03-05 11:57:00,filled
2026-03-05 11:51:00,bearish,0.803,0.75,680.325,0.7749999999999773,0.6649999999999636,681.1,2026-03-05 11:55:00,filled,680.99,2026-03-05 11:59:00,filled
2026-03-05 11:53:00,bearish,0.795,0.5,680.545,0.6550000000000864,0.6450000000000955,681.2,2026-03-05 11:57:00,filled,681.19,2026-03-05 12:01:00,filled
2026-03-05 11:55:00,bullish,0.88,0.75,681.1,-0.1100000000000136,0.6499999999999773,680.99,2026-03-05 11:59:00,filled,681.75,2026-03-05 12:03:00,filled
2026-03-05 11:57:00,bullish,0.72,0.75,681.2,-0.0099999999999909,1.0399999999999636,681.19,2026-03-05 12:01:00,filled,682.24,2026-03-05 12:05:00,filled
2026-03-05 11:59:00,bearish,0.595,0.5,680.99,0.7599999999999909,0.1949999999999363,681.75,2026-03-05 12:03:00,filled,681.185,2026-03-05 12:07:00,filled
2026-03-05 12:01:00,bearish,0.704,0.25,681.19,1.0499999999999543,-0.1600000000000818,682.24,2026-03-05 12:05:00,filled,681.03,2026-03-05 12:09:00,filled
2026-03-05 12:03:00,bullish,0.848,1.0,681.75,-0.5650000000000546,-1.25,681.185,2026-03-05 12:07:00,filled,680.5,2026-03-05 12:11:00,filled
2026-03-05 12:05:00,bullish,1.027,0.75,682.24,-1.2100000000000364,-1.6800000000000637,681.03,2026-03-05 12:09:00,filled,680.56,2026-03-05 12:13:00,filled
2026-03-05 12:07:00,bearish,1.57,0.75,681.185,-0.6849999999999454,-1.2199999999999136,680.5,2026-03-05 12:11:00,filled,679.965,2026-03-05 12:15:00,filled
2026-03-05 12:09:00,bearish,1.42,0.75,681.03,-0.4700000000000273,-1.3099999999999454,680.56,2026-03-05 12:13:00,filled,679.72,2026-03-05 12:17:00,filled
2026-03-05 12:11:00,bearish,1.466,0.5,680.5,-0.5349999999999682,-1.2100000000000364,679.965,2026-03-05 12:15:00,filled,679.29,2026-03-05 12:19:00,filled
2026-03-05 12:13:00,bearish,1.484,0.5,680.56,-0.8399999999999181,-1.5499999999999543,679.72,2026-03-05 12:17:00,filled,679.01,2026-03-05 12:21:00,filled
2026-03-05 12:15:00,bearish,1.235,0.75,679.965,-0.6750000000000682,-0.5950000000000273,679.29,2026-03-05 12:19:00,filled,679.37,2026-03-05 12:23:00,filled
2026-03-05 12:17:00,bearish,1.217,0.75,679.72,-0.7100000000000364,-0.3700000000000045,679.01,2026-03-05 12:21:00,filled,679.35,2026-03-05 12:25:00,filled
2026-03-05 12:19:00,bearish,1.008,0.75,679.29,0.0800000000000409,-0.1200000000000045,679.37,2026-03-05 12:23:00,filled,679.17,2026-03-05 12:27:00,filled
2026-03-05 12:21:00,bearish,0.699,0.75,679.01,0.3400000000000318,-0.1799999999999499,679.35,2026-03-05 12:25:00,filled,678.83,2026-03-05 12:29:00,filled
2026-03-05 12:23:00,bullish,0.743,0.75,679.37,-0.2000000000000454,-1.6900000000000546,679.17,2026-03-05 12:27:00,filled,677.68,2026-03-05 12:31:00,filled
2026-03-05 12:25:00,bullish,0.666,0.75,679.35,-0.5199999999999818,-1.9800000000000184,678.83,2026-03-05 12:29:00,filled,677.37,2026-03-05 12:33:00,filled
2026-03-05 12:27:00,bearish,0.788,0.75,679.17,-1.490000000000009,-1.8899999999999864,677.68,2026-03-05 12:31:00,filled,677.28,2026-03-05 12:35:00,filled
2026-03-05 12:29:00,bearish,0.97,0.75,678.83,-1.4600000000000364,-0.2800000000000864,677.37,2026-03-05 12:33:00,filled,678.55,2026-03-05 12:37:00,filled
2026-03-05 12:31:00,bearish,1.127,0.75,677.68,-0.3999999999999772,0.3799999999999954,677.28,2026-03-05 12:35:00,filled,678.06,2026-03-05 12:39:00,filled
2026-03-05 12:33:00,bearish,1.146,1.0,677.37,1.17999999999995,-0.0199999999999818,678.55,2026-03-05 12:37:00,filled,677.35,2026-03-05 12:41:00,filled
2026-03-05 12:35:00,bearish,1.048,1.0,677.28,0.7799999999999727,0.0600000000000591,678.06,2026-03-05 12:39:00,filled,677.34,2026-03-05 12:43:00,filled
2026-03-05 12:37:00,bullish,1.423,0.25,678.55,-1.1999999999999318,-1.5249999999999773,677.35,2026-03-05 12:41:00,filled,677.025,2026-03-05 12:45:00,filled
2026-03-05 12:39:00,bullish,1.683,0.5,678.06,-0.7199999999999136,-1.009999999999991,677.34,2026-03-05 12:43:00,filled,677.05,2026-03-05 12:47:00,filled
2026-03-05 12:41:00,bearish,2.076,0.5,677.35,-0.3250000000000455,-0.8849999999999909,677.025,2026-03-05 12:45:00,filled,676.465,2026-03-05 12:49:00,filled
2026-03-05 12:43:00,bearish,1.297,0.5,677.34,-0.2900000000000773,-0.6499999999999773,677.05,2026-03-05 12:47:00,filled,676.69,2026-03-05 12:51:00,filled
2026-03-05 12:45:00,bearish,1.169,0.75,677.025,-0.5599999999999454,-0.125,676.465,2026-03-05 12:49:00,filled,676.9,2026-03-05 12:53:00,filled
2026-03-05 12:47:00,bearish,0.945,0.5,677.05,-0.3599999999998999,-0.8349999999999227,676.69,2026-03-05 12:51:00,filled,676.215,2026-03-05 12:55:00,filled
2026-03-05 12:49:00,bearish,0.959,0.5,676.465,0.4349999999999454,0.1949999999999363,676.9,2026-03-05 12:53:00,filled,676.66,2026-03-05 12:57:00,filled
2026-03-05 12:51:00,bearish,1.201,0.75,676.69,-0.4750000000000227,-0.2000000000000454,676.215,2026-03-05 12:55:00,filled,676.49,2026-03-05 12:59:00,filled
2026-03-05 12:53:00,bullish,1.257,0.5,676.9,-0.2400000000000091,-0.1599999999999681,676.66,2026-03-05 12:57:00,filled,676.74,2026-03-05 13:01:00,filled
2026-03-05 12:55:00,bearish,1.096,0.75,676.215,0.2749999999999772,0.4950000000000045,676.49,2026-03-05 12:59:00,filled,676.71,2026-03-05 13:03:00,filled
2026-03-05 12:57:00,bearish,0.683,0.5,676.66,0.0800000000000409,0.6200000000000045,676.74,2026-03-05 13:01:00,filled,677.28,2026-03-05 13:05:00,filled
2026-03-05 12:59:00,bullish,0.573,0.75,676.49,0.2200000000000272,1.2799999999999727,676.71,2026-03-05 13:03:00,filled,677.77,2026-03-05 13:07:00,filled
2026-03-05 13:01:00,bullish,0.763,0.75,676.74,0.5399999999999636,1.0699999999999363,677.28,2026-03-05 13:05:00,filled,677.81,2026-03-05 13:09:00,filled
2026-03-05 13:03:00,bullish,0.764,0.75,676.71,1.0599999999999454,0.7199999999999136,677.77,2026-03-05 13:07:00,filled,677.43,2026-03-05 13:11:00,filled
2026-03-05 13:05:00,bullish,0.859,0.75,677.28,0.5299999999999727,0.9049999999999728,677.81,2026-03-05 13:09:00,filled,678.185,2026-03-05 13:13:00,filled
2026-03-05 13:07:00,bullish,1.041,0.75,677.77,-0.3400000000000318,-0.0599999999999454,677.43,2026-03-05 13:11:00,filled,677.71,2026-03-05 13:15:00,filled
2026-03-05 13:09:00,bullish,1.085,0.5,677.81,0.375,-0.1899999999999408,678.185,2026-03-05 13:13:00,filled,677.62,2026-03-05 13:17:00,filled
2026-03-05 13:11:00,bearish,0.892,0.5,677.43,0.2800000000000864,-0.9899999999998954,677.71,2026-03-05 13:15:00,filled,676.44,2026-03-05 13:19:00,filled
2026-03-05 13:13:00,bullish,0.95,0.75,678.185,-0.5649999999999409,-1.5249999999999773,677.62,2026-03-05 13:17:00,filled,676.66,2026-03-05 13:21:00,filled
2026-03-05 13:15:00,bullish,0.96,0.5,677.71,-1.2699999999999818,-0.6800000000000637,676.44,2026-03-05 13:19:00,filled,677.03,2026-03-05 13:23:00,filled
2026-03-05 13:17:00,bearish,0.706,1.0,677.62,-0.9600000000000364,-1.1100000000000136,676.66,2026-03-05 13:21:00,filled,676.51,2026-03-05 13:25:00,filled
2026-03-05 13:19:00,bearish,1.052,1.0,676.44,0.5899999999999181,-0.1450000000000955,677.03,2026-03-05 13:23:00,filled,676.295,2026-03-05 13:27:00,filled
2026-03-05 13:21:00,bearish,0.981,0.5,676.66,-0.1499999999999772,-0.3799999999999954,676.51,2026-03-05 13:25:00,filled,676.28,2026-03-05 13:29:00,filled
2026-03-05 13:23:00,bullish,1.094,0.75,677.03,-0.7350000000000136,-0.5099999999999909,676.295,2026-03-05 13:27:00,filled,676.52,2026-03-05 13:31:00,filled
2026-03-05 13:25:00,bearish,0.96,0.75,676.51,-0.2300000000000182,-0.1299999999999954,676.28,2026-03-05 13:29:00,filled,676.38,2026-03-05 13:33:00,filled
2026-03-05 13:27:00,bearish,0.894,0.75,676.295,0.2250000000000227,0.375,676.52,2026-03-05 13:31:00,filled,676.67,2026-03-05 13:35:00,filled
2026-03-05 13:29:00,bearish,0.995,0.5,676.28,0.1000000000000227,0.2599999999999909,676.38,2026-03-05 13:33:00,filled,676.54,2026-03-05 13:37:00,filled
2026-03-05 13:31:00,bullish,1.14,0.75,676.52,0.1499999999999772,0.1800000000000636,676.67,2026-03-05 13:35:00,filled,676.7,2026-03-05 13:39:00,filled
2026-03-05 13:33:00,bullish,1.237,0.75,676.38,0.1599999999999681,0.9099999999999682,676.54,2026-03-05 13:37:00,filled,677.29,2026-03-05 13:41:00,filled
2026-03-05 13:35:00,bullish,1.039,0.75,676.67,0.0300000000000864,0.8500000000000227,676.7,2026-03-05 13:39:00,filled,677.52,2026-03-05 13:43:00,filled
2026-03-05 13:37:00,bullish,0.869,0.75,676.54,0.75,0.4550000000000409,677.29,2026-03-05 13:41:00,filled,676.995,2026-03-05 13:45:00,filled
2026-03-05 13:39:00,bullish,0.76,0.5,676.7,0.8199999999999363,0.6599999999999682,677.52,2026-03-05 13:43:00,filled,677.36,2026-03-05 13:47:00,filled
2026-03-05 13:41:00,bullish,0.797,0.75,677.29,-0.2949999999999591,-0.474999999999909,676.995,2026-03-05 13:45:00,filled,676.815,2026-03-05 13:49:00,filled
2026-03-05 13:43:00,bullish,1.042,0.75,677.52,-0.1599999999999681,-1.3199999999999363,677.36,2026-03-05 13:47:00,filled,676.2,2026-03-05 13:51:00,filled
2026-03-05 13:45:00,bearish,1.086,0.5,676.995,-0.1799999999999499,-0.7250000000000227,676.815,2026-03-05 13:49:00,filled,676.27,2026-03-05 13:53:00,filled
2026-03-05 13:47:00,bearish,1.145,0.25,677.36,-1.1599999999999682,-1.0650000000000546,676.2,2026-03-05 13:51:00,filled,676.295,2026-03-05 13:55:00,filled
2026-03-05 13:49:00,bearish,1.044,0.5,676.815,-0.5450000000000728,-0.1450000000000955,676.27,2026-03-05 13:53:00,filled,676.67,2026-03-05 13:57:00,filled
2026-03-05 13:51:00,bearish,0.674,1.0,676.2,0.0949999999999136,0.42999999999995,676.295,2026-03-05 13:55:00,filled,676.63,2026-03-05 13:59:00,filled
2026-03-05 13:53:00,bearish,0.681,0.5,676.27,0.3999999999999772,0.57000000000005,676.67,2026-03-05 13:57:00,filled,676.84,2026-03-05 14:01:00,filled
2026-03-05 13:55:00,bullish,0.736,0.5,676.295,0.3350000000000364,0.4250000000000682,676.63,2026-03-05 13:59:00,filled,676.72,2026-03-05 14:03:00,filled
2026-03-05 13:57:00,bullish,0.686,0.75,676.67,0.1700000000000727,0.4800000000000182,676.84,2026-03-05 14:01:00,filled,677.15,2026-03-05 14:05:00,filled
2026-03-05 13:59:00,bullish,0.714,0.75,676.63,0.0900000000000318,0.4199999999999591,676.72,2026-03-05 14:03:00,filled,677.05,2026-03-05 14:07:00,filled
2026-03-05 14:01:00,bullish,1.078,0.5,676.84,0.3099999999999454,0.0599999999999454,677.15,2026-03-05 14:05:00,filled,676.9,2026-03-05 14:09:00,filled
2026-03-05 14:03:00,bullish,0.838,0.5,676.72,0.3299999999999272,0.0499999999999545,677.05,2026-03-05 14:07:00,filled,676.77,2026-03-05 14:11:00,filled
2026-03-05 14:05:00,bullish,1.043,0.75,677.15,-0.25,0.2100000000000363,676.9,2026-03-05 14:09:00,filled,677.36,2026-03-05 14:13:00,filled
